year,state,republican,democrat,libertarian,margin,score,cs,ws,fs,rs
2012,colorado,0.461270916,0.514922266,0.013833344,0.05365135000000004,0.47121212121212125,0.53125,0.4419642857142857,NA,NA
2012,connecticut,0.407451142,0.580850133,NA,0.173398991,0.455833333333333,0.25,0.55875,NA,NA
2012,delaware,0.399826041,0.58610742,NA,0.18628137900000002,0.4894444444444447,0.5833333333333334,0.4425,NA,NA
2012,district of columbia,0.072782914,0.909131139,NA,0.836348225,NA,NA,NA,NA,NA
2012,florida,0.491309778,0.500078651,NA,0.008768873000000066,0.5345075757575757,0.7391304347826086,0.4297282608695652,NA,NA
2012,georgia,0.533292422,0.455079597,0.011627982,-0.07821282500000004,0.4885416666666666,0.5,0.4828125,NA,NA
2012,hawaii,0.276821477,0.701479324,NA,0.42465784700000003,NA,NA,NA,NA,NA
2012,idaho,0.645297835,0.326223336,0.014492376,-0.31907449900000007,NA,NA,NA,NA,NA
2012,illinois,0.407327413,0.576021354,0.010726602,0.16869394099999996,0.5394230769230769,0.7211538461538461,0.44619505494505496,NA,NA
2012,indiana,0.541255324,0.439273029,0.019093294,-0.101982295,0.6066666666666665,0.75,0.5349999999999999,NA,NA
2012,iowa,0.461778685,0.519880165,NA,0.05810147999999998,0.612083333333333,0.75,0.543125,NA,NA
2012,kansas,0.597113204,0.379945706,0.017634924,-0.21716749800000001,0.6783333333333335,0.875,0.58,NA,NA
2012,kentucky,0.604931416,0.378013278,NA,-0.226918138,0.42453333333333343,0.4,0.4365833333333333,NA,NA
2012,louisiana,0.577845757,0.405774636,NA,-0.17207112099999994,0.46001212121212115,0.6,0.3889142857142857,NA,NA
2012,maine,0.40327392,0.553710342,0.012903617,0.15043642200000001,NA,NA,NA,NA,NA
2012,maryland,0.358977323,0.619741908,0.011153067,0.26076458499999994,0.655,1,0.4825,NA,NA
2012,massachusetts,0.373191223,0.603383083,NA,0.23019185999999997,0.5613888888888888,0.65,0.51735,NA,NA
2012,michigan,0.44710916,0.542082042,NA,0.09497288199999998,0.3996717171717172,0.3125,0.4395833333333333,NA,NA
2012,minnesota,0.449582011,0.526523032,0.011952076,0.07694102099999994,0.4977083333333335,0.75,0.3715625,NA,NA
2012,mississippi,0.552858467,0.437893595,NA,-0.11496487199999994,0.530833333333333,0.5,0.54625,NA,NA
2012,missouri,0.537637411,0.443834835,0.015649599,-0.09380257599999997,0.5577777777777777,0.7083333333333334,0.4825,NA,NA
2012,montana,0.553515354,0.416981374,0.029263627,-0.13653397999999994,0.3125,0.125,0.40625,NA,NA
2012,nebraska,0.598031922,0.380273144,0.013984509,-0.217758778,0.5620833333333335,0.875,0.405625,NA,NA
2012,nevada,0.456753156,0.523562495,0.010806784,0.06680933899999997,0.538333333333333,0.75,0.4325,NA,NA
2012,new hampshire,0.464037965,0.519796842,0.011550385,0.055758876999999984,NA,NA,NA,NA,NA
2012,new jersey,0.406235648,0.583423549,NA,0.17718790100000004,0.411666666666667,0.25,0.4925,NA,NA
2012,new mexico,0.428433266,0.529927605,0.035454822,0.10149433900000004,0.5240833333333332,0.6,0.480125,NA,NA
2012,new york,0.312415973,0.607609842,NA,0.295193869,0.47333333333333316,0.6527777777777778,0.384547619047619,NA,NA
2012,north carolina,0.503930641,0.483509686,NA,-0.020420954999999963,0.5441666666666667,0.7788461538461539,0.4268269230769231,NA,NA
2012,north dakota,0.583156826,0.386973109,0.016220133,-0.19618371699999998,0.481666666666667,0.75,0.34750000000000003,NA,NA
2012,ohio,0.476884409,0.506667477,NA,0.029783068000000024,0.5787499999999998,0.71875,0.50875,NA,NA
2012,oklahoma,0.667723197,0.332276803,NA,-0.33544639400000004,0.482083333333333,0.625,0.410625,NA,NA
2012,oregon,0.421498712,0.542393267,0.013463032,0.12089455500000001,0.511818181818182,0.5,0.5185714285714286,NA,NA
2012,pennsylvania,0.46680866,0.520768577,NA,0.053959917000000024,0.5591136363636363,0.75,0.46348214285714284,NA,NA
2012,rhode island,0.352436616,0.627009589,NA,0.27457297300000005,0.32,NA,0.32,NA,NA
2012,south carolina,0.545611313,0.440880334,NA,-0.104730979,0.5417916666666668,0.8020833333333334,0.4084375,NA,NA
2012,south dakota,0.578893119,0.398661408,0.015928425,-0.18023171099999996,NA,NA,NA,NA,NA
2012,tennessee,0.594787147,0.39075815,NA,-0.204028997,0.5229166666666665,0.6875,0.44062500000000004,NA,NA
2012,texas,0.571669775,0.413833583,0.011081017,-0.15783619200000004,0.6116462703962704,0.8557692307692307,0.4819299450549451,NA,NA
2012,utah,0.727905331,0.247496658,0.012356503,-0.480408673,0.5829166666666667,0.75,0.499375,NA,NA
2012,vermont,0.309726352,0.665705503,0.011650907,0.355979151,NA,NA,NA,NA,NA
2012,virginia,0.472831029,0.511564568,NA,0.03873353900000004,0.41958333333333353,0.375,0.441875,NA,NA
2012,washington,0.412946214,0.561633983,0.01350241,0.14868776900000003,0.491729797979798,0.5416666666666666,0.4649107142857143,NA,NA
2012,west virginia,0.622958424,0.355393042,NA,-0.267565382,0.3975,0.5,0.34625,NA,NA
2012,wisconsin,0.459383467,0.527761625,NA,0.06837815800000002,0.641666666666667,0.75,0.5875,NA,NA
2012,wyoming,0.681935852,0.276369061,0.021244431,-0.4055667909999999,NA,NA,NA,NA,NA
2016,alabama,0.620830924,0.343579458,0.020941691,-0.27725146599999995,0.6044603174603175,0.6642857142857143,0.5582857142857143,0.5928571428571429,NA
2016,alaska,0.512815121,0.365508713,0.05877128,-0.14730640800000006,0.806,1,0.712,0.5,NA
2016,arizona,0.486716165,0.451260218,0.041321485,-0.03545594699999999,0.5011369863013698,0.5565068493150684,0.46734246575342464,0.4486301369863014,NA
2016,arkansas,0.605741022,0.336531241,0.02638252,-0.26920978100000004,0.5398572562358277,0.5642857142857143,0.5237666666666667,0.5073529411764706,NA
2016,california,0.316171065,0.617263996,0.033740916,0.30109293100000006,0.4610460028382214,0.4748896247240618,0.4550998896247241,0.4318936877076412,NA
2016,colorado,0.432513974,0.481569804,0.051837984,0.04905582999999997,0.4691868686868687,0.5132575757575758,0.44266666666666665,0.42803030303030304,NA
2016,connecticut,0.409269144,0.545663011,0.029591713,0.13639386700000006,0.44408664021164024,0.4523809523809524,0.4523531746031746,0.36904761904761907,NA
2016,delaware,0.419228243,0.533533368,0.033417876,0.11430512499999995,0.4567142857142857,0.4642857142857143,0.4491428571428572,0.4642857142857143,NA
2016,district of columbia,0.040703831,0.904838839,0.015695433,0.864135008,NA,NA,NA,NA,NA
2016,florida,0.490219414,0.478233158,0.021978996,-0.011986256000000028,0.500082647462277,0.5563271604938271,0.4636255144032922,0.45987654320987653,NA
2016,georgia,0.507713261,0.456399834,0.030453016,-0.05131342700000002,0.5235032679738563,0.5922619047619048,0.469702380952381,0.5176470588235295,NA
2016,hawaii,0.294397072,0.609807981,0.036452621,0.315410909,0.4979583333333334,0.53125,0.477375,0.4375,NA
2016,idaho,0.592614324,0.274920138,0.041044252,-0.31769418600000005,0.415775,0.36875,0.45863333333333334,0.38125,NA
