party,state,finance.better,child.indep,child.curio,child.obed,child.consid,us.world,women.child,women.work,women.media,women.favors,women.comp,year,Religion,President
NA,28,1,2,2,2,2,5,7,1,1,3,3,2016,Other Religion,Hilary Clinton
2,6,4,2,1,2,2,3,4,4,4,3,4,2016,Other Christian,NA
4,12,3,2,2,1,2,4,6,4,5,4,4,2016,Jewish,Donald Trump
NA,48,3,2,2,1,1,3,7,4,2,4,4,2016,Other Christian,NA
NA,39,2,1,1,2,1,4,7,4,2,5,5,2016,Not Religious,Hilary Clinton
4,42,4,2,1,1,1,2,6,4,4,4,1,2016,Catholic,NA
1,6,3,2,2,1,2,2,4,4,4,3,3,2016,Evangelical,Donald Trump
NA,NA,3,2,2,2,1,5,4,4,4,5,5,2016,Not Religious,NA
NA,NA,5,2,2,2,1,3,6,4,4,3,3,2016,Not Religious,NA
1,42,4,2,2,1,2,3,4,4,7,2,2,2016,Catholic,Donald Trump
4,44,3,1,1,2,1,3,6,4,4,4,4,2016,Not Religious,Donald Trump
1,37,5,2,2,1,2,5,4,4,4,5,1,2016,Other Christian,Hilary Clinton
1,34,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,39,3,2,2,1,1,2,7,1,5,2,2,2016,Catholic,Donald Trump
2,20,3,2,2,2,2,2,4,4,6,5,5,2016,Mainline,Donald Trump
NA,1,3,2,2,1,2,3,7,4,4,4,3,2016,Evangelical,Hilary Clinton
4,8,3,2,1,2,1,3,4,4,5,5,4,2016,Not Religious,Donald Trump
1,41,2,1,1,2,1,3,6,4,4,5,4,2016,Other Religion,Hilary Clinton
1,12,2,2,2,2,1,3,4,4,1,4,3,2016,Jewish,NA
1,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,48,3,2,2,2,2,3,4,4,6,4,4,2016,Other Christian,Donald Trump
2,12,3,2,2,1,1,2,4,4,2,4,4,2016,Mainline,Donald Trump
NA,39,3,2,2,1,1,2,4,4,4,5,4,2016,Catholic,Hilary Clinton
2,21,2,2,1,2,1,3,6,2,4,5,4,2016,Other Christian,Donald Trump
NA,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
4,NA,3,1,2,2,1,4,4,4,4,3,3,2016,Not Religious,Hilary Clinton
NA,NA,2,2,2,2,2,3,6,1,2,4,4,2016,Catholic,NA
1,24,3,2,2,1,1,1,6,3,4,5,5,2016,Catholic,Donald Trump
NA,39,3,2,1,2,1,1,6,4,4,NA,NA,2016,Catholic,NA
NA,NA,3,1,1,2,2,3,4,2,6,3,2,2016,Not Religious,NA
2,5,4,2,1,2,1,3,6,4,2,2,2,2016,Evangelical,Donald Trump
NA,17,4,NA,1,1,NA,2,NA,NA,1,NA,NA,2016,Other Religion,Gary Johnson
NA,NA,2,1,2,2,1,2,7,2,3,4,2,2016,Catholic,NA
NA,48,3,1,1,2,1,3,4,4,3,4,4,2016,Other Religion,Donald Trump
NA,18,3,2,2,1,1,3,7,1,2,4,4,2016,Other Christian,Donald Trump
1,37,4,2,2,1,2,3,6,4,2,5,3,2016,Other Christian,NA
NA,18,5,1,2,1,1,3,6,4,1,5,5,2016,Other Religion,Hilary Clinton
NA,NA,3,2,NA,NA,NA,3,4,4,NA,NA,NA,2016,Catholic,Hilary Clinton
NA,18,3,2,2,1,1,2,4,4,1,3,3,2016,Mainline,Donald Trump
1,6,2,2,1,1,1,4,5,4,2,4,3,2016,Other Christian,Hilary Clinton
1,37,2,2,2,1,1,3,6,4,4,4,5,2016,Not Religious,Hilary Clinton
1,42,3,2,1,2,1,3,4,2,7,3,3,2016,Not Religious,Donald Trump
NA,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
2,8,2,2,2,1,1,4,4,1,4,4,4,2016,Other Christian,Other
NA,27,2,1,2,1,2,4,4,4,1,5,4,2016,Other Christian,Hilary Clinton
4,36,3,2,1,2,1,4,4,4,4,5,4,2016,Other Religion,Gary Johnson
1,21,4,2,2,2,2,1,6,4,1,5,4,2016,Not Religious,Hilary Clinton
1,6,3,2,2,2,2,2,6,2,6,3,2,2016,Not Religious,Hilary Clinton
NA,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,18,5,2,1,1,2,3,4,4,6,3,3,2016,Catholic,Hilary Clinton
2,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
1,20,3,1,2,1,2,3,2,6,4,3,3,2016,Catholic,Hilary Clinton
4,41,3,1,2,1,1,3,6,1,1,4,4,2016,Catholic,Donald Trump
NA,51,2,2,1,2,1,4,4,4,4,4,5,2016,Mainline,Donald Trump
1,12,3,2,1,2,1,3,4,4,4,4,5,2016,Not Religious,Hilary Clinton
2,6,3,2,2,1,2,3,6,1,4,2,4,2016,Catholic,Donald Trump
NA,53,1,1,1,1,1,5,4,4,4,5,4,2016,Other Christian,Donald Trump
NA,26,2,2,2,2,1,4,7,4,4,3,4,2016,Other Christian,Hilary Clinton
2,6,3,2,2,1,1,4,6,4,4,4,4,2016,Not Religious,Donald Trump
NA,18,3,2,2,2,2,1,6,2,4,5,5,2016,Evangelical,Hilary Clinton
NA,17,3,2,1,1,2,3,7,4,1,4,2,2016,Not Religious,NA
1,21,2,2,2,1,2,4,4,4,1,5,5,2016,Evangelical,Hilary Clinton
NA,NA,4,1,1,2,2,5,4,4,4,4,4,2016,Not Religious,NA
NA,55,3,2,1,2,1,3,4,4,1,4,5,2016,Catholic,Hilary Clinton
NA,15,4,2,2,2,1,5,4,4,4,5,4,2016,Catholic,NA
NA,39,3,2,2,2,1,3,4,4,2,5,4,2016,Catholic,NA
NA,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
1,34,3,2,2,1,2,4,4,4,1,4,4,2016,Other Religion,Hilary Clinton
4,41,2,2,2,1,2,5,7,7,1,1,1,2016,Mainline,Jill Stein
NA,50,3,2,2,1,1,3,4,1,4,5,5,2016,Not Religious,Hilary Clinton
2,42,5,2,1,2,1,3,7,2,4,1,4,2016,Mainline,Donald Trump
NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
2,21,1,2,2,2,1,3,7,1,4,2,4,2016,Other Christian,NA
NA,55,2,2,1,2,1,4,4,4,2,5,5,2016,Mainline,Hilary Clinton
1,42,3,2,1,2,1,3,6,4,2,5,5,2016,Not Religious,Hilary Clinton
NA,39,4,2,2,1,1,2,6,4,6,4,4,2016,Evangelical,Donald Trump
NA,26,3,2,2,1,1,2,6,1,4,4,4,2016,Evangelical,Donald Trump
NA,17,3,2,2,2,1,3,6,4,4,5,5,2016,Evangelical,NA
NA,13,3,2,2,1,2,2,4,3,7,4,2,2016,Evangelical,NA
NA,29,4,1,1,2,1,4,4,4,6,2,2,2016,Not Religious,NA
NA,48,2,1,2,2,1,4,4,4,2,5,5,2016,Evangelical,Hilary Clinton
NA,NA,3,2,1,1,1,3,4,4,4,4,4,2016,Mainline,NA
NA,39,2,2,2,1,2,3,4,4,4,5,4,2016,Other Christian,Hilary Clinton
NA,39,3,1,1,2,1,5,6,4,3,5,5,2016,Not Religious,Hilary Clinton
NA,NA,4,2,2,2,2,4,4,4,1,4,4,2016,Not Religious,NA
NA,NA,3,2,2,2,1,3,4,4,4,5,5,2016,Other Christian,NA
4,6,2,1,1,2,1,4,4,4,2,4,4,2016,Not Religious,Hilary Clinton
1,25,2,2,1,1,2,3,6,4,4,4,4,2016,Catholic,Donald Trump
NA,NA,4,2,1,2,1,1,7,1,6,3,3,2016,Jewish,NA
1,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,48,3,2,2,1,2,2,6,1,2,3,4,2016,Catholic,Hilary Clinton
NA,17,3,2,1,2,1,5,7,6,2,3,2,2016,Other Christian,Hilary Clinton
1,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,39,3,2,1,2,1,2,6,1,4,4,4,2016,Other Christian,Hilary Clinton
NA,17,1,1,1,2,1,5,4,6,1,5,5,2016,Not Religious,Hilary Clinton
NA,NA,3,2,2,2,1,3,4,4,4,5,5,2016,Catholic,NA
2,12,3,2,2,1,1,3,5,1,4,4,4,2016,Other Christian,Donald Trump
1,35,2,2,1,1,1,4,5,2,4,4,4,2016,Mainline,Hilary Clinton
1,37,3,1,1,2,1,5,6,1,5,3,3,2016,Not Religious,Donald Trump
2,36,3,1,2,1,2,3,5,4,2,5,4,2016,Evangelical,Donald Trump
2,4,4,2,2,1,2,4,6,1,6,4,4,2016,Evangelical,Donald Trump
4,9,3,2,2,2,1,1,6,4,4,5,4,2016,Catholic,Donald Trump
4,6,3,1,2,2,2,3,6,2,6,2,3,2016,Other Christian,Donald Trump
2,12,4,2,2,1,2,1,4,1,4,4,3,2016,Mainline,Donald Trump
NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,47,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
4,NA,3,2,2,2,2,3,6,1,4,3,3,2016,Other Christian,NA
1,37,3,2,2,1,1,2,4,4,2,4,4,2016,Evangelical,Donald Trump
NA,30,5,2,2,1,1,3,7,1,7,1,1,2016,Evangelical,Donald Trump
4,21,3,2,1,1,1,3,6,2,7,2,4,2016,Evangelical,Donald Trump
1,10,4,2,2,1,2,2,7,4,4,3,3,2016,Mainline,NA
1,34,3,1,2,2,1,4,4,4,4,5,4,2016,Mainline,Hilary Clinton
2,24,3,2,1,2,1,5,6,2,4,5,4,2016,Other Christian,Donald Trump
NA,39,5,2,2,1,1,2,7,1,1,4,3,2016,Not Religious,NA
NA,55,5,2,1,2,1,2,4,4,4,3,3,2016,Not Religious,Hilary Clinton
2,22,5,2,2,1,1,4,4,2,4,5,5,2016,Catholic,Donald Trump
NA,39,3,2,2,1,2,3,6,4,2,4,4,2016,Not Religious,Hilary Clinton
1,36,3,2,2,2,1,2,6,2,4,5,5,2016,Mainline,Hilary Clinton
1,36,2,2,2,1,2,2,6,4,4,5,5,2016,Catholic,Hilary Clinton
NA,NA,5,2,2,1,2,3,7,1,6,4,3,2016,Catholic,NA
NA,26,3,2,1,1,1,3,4,2,3,5,5,2016,Mainline,Hilary Clinton
NA,27,3,1,1,2,1,3,4,4,2,5,4,2016,Mainline,Hilary Clinton
2,12,1,2,2,1,2,2,6,2,5,4,3,2016,Mainline,Donald Trump
2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,NA,4,2,2,1,2,3,7,4,1,4,3,2016,Not Religious,NA
1,12,2,1,2,1,2,2,7,1,4,4,3,2016,Mainline,Hilary Clinton
NA,53,3,1,1,2,1,5,7,1,1,3,4,2016,Not Religious,Hilary Clinton
NA,NA,3,1,2,2,1,2,6,4,2,2,4,2016,Catholic,NA
4,36,1,2,2,1,1,5,6,4,2,5,5,2016,Other Religion,Hilary Clinton
4,32,3,2,2,1,2,1,4,6,2,4,4,2016,Not Religious,Donald Trump
1,24,3,2,2,2,1,3,6,2,2,4,4,2016,Mainline,NA
NA,48,2,2,1,1,1,2,4,4,1,4,2,2016,Catholic,Hilary Clinton
1,6,1,2,1,1,1,4,4,4,1,5,5,2016,Other Religion,Hilary Clinton
1,41,2,1,1,2,1,5,5,5,2,5,2,2016,Not Religious,Hilary Clinton
NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Black Protestant,NA
NA,29,2,1,1,2,1,4,7,1,4,4,4,2016,Not Religious,NA
2,42,3,2,2,1,1,3,7,2,6,3,3,2016,Mainline,Donald Trump
NA,55,3,1,1,2,1,4,4,4,2,4,4,2016,Not Religious,Hilary Clinton
1,6,2,2,2,1,2,2,2,6,4,3,3,2016,Evangelical,Donald Trump
4,8,3,2,2,2,2,3,4,4,4,3,4,2016,Catholic,Hilary Clinton
2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Religion,NA
NA,48,4,2,2,1,1,4,4,1,7,5,4,2016,Other Christian,Donald Trump
NA,NA,3,2,2,1,2,4,6,1,6,1,4,2016,Other Christian,NA
NA,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA
1,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
2,12,3,2,2,1,2,3,4,4,5,4,4,2016,Mainline,Donald Trump
1,36,3,2,2,1,1,2,6,1,1,3,4,2016,Catholic,Hilary Clinton
1,42,2,1,2,1,1,3,4,4,4,4,3,2016,Catholic,NA
4,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA
1,22,3,2,2,2,1,3,4,4,1,5,5,2016,Evangelical,Hilary Clinton
NA,48,3,2,2,1,2,5,5,1,1,5,4,2016,Other Christian,Hilary Clinton
NA,NA,3,1,2,2,2,5,4,4,4,3,3,2016,Catholic,NA
1,36,4,2,2,2,2,4,6,4,1,5,5,2016,Not Religious,Hilary Clinton
1,36,2,1,1,2,1,2,7,2,2,5,5,2016,Not Religious,Hilary Clinton
NA,NA,2,2,2,1,1,4,4,4,4,4,4,2016,Evangelical,Other
1,16,3,1,1,2,1,4,4,4,1,5,5,2016,Other Christian,NA
1,12,3,1,1,2,1,2,6,4,3,4,4,2016,Not Religious,NA
1,34,3,2,1,1,1,5,4,4,3,4,3,2016,Other Christian,Gary Johnson
NA,30,3,1,2,2,1,5,4,4,6,4,4,2016,Evangelical,Donald Trump
1,42,3,2,2,2,2,3,6,3,2,3,4,2016,Jewish,Donald Trump
1,36,2,1,1,2,1,3,4,4,2,5,5,2016,Other Religion,Hilary Clinton
NA,39,3,2,1,2,2,3,6,2,1,5,4,2016,Catholic,Hilary Clinton
NA,45,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
4,36,3,2,1,2,1,3,6,2,1,3,3,2016,Not Religious,Hilary Clinton
NA,48,2,2,2,1,1,2,7,3,4,3,3,2016,Other Christian,Donald Trump
2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
NA,1,4,2,2,1,1,3,7,1,1,4,5,2016,Evangelical,Donald Trump
NA,39,4,2,2,2,1,2,6,1,7,2,3,2016,Mainline,Donald Trump
NA,39,2,2,1,2,1,3,4,4,4,5,4,2016,Other Christian,Donald Trump
2,6,4,2,2,1,1,5,4,2,4,3,3,2016,Other Christian,Donald Trump
1,6,5,2,2,1,2,5,7,1,1,1,5,2016,Not Religious,Hilary Clinton
NA,13,3,2,2,2,1,2,7,2,3,5,2,2016,Evangelical,Hilary Clinton
NA,NA,3,1,2,2,1,1,7,6,1,4,3,2016,Not Religious,NA
4,NA,5,2,2,1,2,3,4,4,1,5,5,2016,Mainline,NA
4,6,3,2,1,2,1,4,4,3,6,4,4,2016,Other Christian,Gary Johnson
1,41,3,1,1,2,1,4,4,4,2,4,5,2016,Not Religious,Hilary Clinton
2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
2,12,3,1,1,2,1,5,4,1,1,4,4,2016,Mainline,Donald Trump
1,42,2,2,1,1,2,4,7,4,4,4,2,2016,Catholic,NA
NA,29,1,1,1,2,1,4,4,4,4,5,4,2016,Evangelical,Hilary Clinton
1,12,3,2,2,2,1,1,7,4,7,3,3,2016,Other Religion,NA
NA,48,3,2,1,NA,2,5,6,2,6,5,5,2016,Not Religious,Donald Trump
2,12,2,2,2,1,2,2,4,1,6,3,3,2016,Other Christian,Donald Trump
1,24,4,2,2,2,1,3,7,1,4,3,3,2016,Other Religion,Hilary Clinton
NA,26,3,2,2,1,1,3,6,1,4,4,5,2016,Evangelical,NA
4,37,4,2,2,1,2,3,6,2,4,2,2,2016,Evangelical,Donald Trump
1,10,3,2,2,2,1,4,4,4,2,4,5,2016,Not Religious,Hilary Clinton
NA,26,3,2,2,1,1,4,4,2,4,4,3,2016,Mainline,Hilary Clinton
NA,NA,1,2,2,1,1,3,6,1,3,5,3,2016,Evangelical,Gary Johnson
NA,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
NA,29,4,1,1,1,1,3,6,2,6,3,4,2016,Catholic,NA
1,6,3,1,1,1,1,4,4,4,4,4,3,2016,Not Religious,Hilary Clinton
1,12,1,1,1,2,1,3,4,4,1,4,5,2016,Not Religious,Hilary Clinton
NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,13,3,2,1,2,1,3,6,4,4,4,4,2016,Mainline,Donald Trump
1,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
NA,NA,4,1,2,1,2,2,4,1,4,5,4,2016,Catholic,NA
NA,26,2,2,2,2,1,2,5,4,4,5,5,2016,Not Religious,Hilary Clinton
NA,17,4,2,2,2,2,1,7,1,3,2,2,2016,Other Christian,Donald Trump
NA,45,2,2,2,2,2,3,6,4,1,5,2,2016,Evangelical,Hilary Clinton
1,42,3,2,2,2,1,5,6,2,1,5,5,2016,Mainline,Hilary Clinton
1,44,1,1,2,2,2,3,6,1,1,4,4,2016,Evangelical,Hilary Clinton
NA,51,3,2,2,1,2,2,7,1,4,4,4,2016,Evangelical,Donald Trump
NA,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,17,3,1,1,1,2,2,7,4,4,3,4,2016,Catholic,Hilary Clinton
2,37,1,2,2,1,1,2,7,1,6,3,3,2016,Evangelical,Donald Trump
NA,45,3,2,1,2,1,3,4,4,4,5,5,2016,Other Christian,Hilary Clinton
NA,45,3,2,2,2,1,2,4,4,4,2,2,2016,Other Christian,Donald Trump
2,36,3,2,2,1,2,2,4,4,7,3,1,2016,Other Christian,NA
1,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Religion,NA
NA,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Mainline,NA
1,42,1,2,2,2,1,4,6,4,2,4,4,2016,Not Religious,Hilary Clinton
NA,27,3,2,2,1,1,3,6,4,4,5,5,2016,Evangelical,Donald Trump
NA,NA,4,2,1,1,1,3,6,4,6,3,4,2016,Other Christian,NA
2,42,3,2,1,1,1,4,7,1,4,5,5,2016,Other Christian,Donald Trump
1,36,3,2,2,1,1,3,4,4,4,5,3,2016,Catholic,Hilary Clinton
NA,39,2,2,2,1,1,2,4,4,4,2,3,2016,Evangelical,Donald Trump
NA,53,4,2,2,2,1,3,6,4,4,4,3,2016,Other Religion,Donald Trump
4,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Mainline,NA
NA,17,2,1,1,2,1,5,4,4,4,4,4,2016,Other Religion,Hilary Clinton
NA,18,2,1,1,2,1,2,4,4,3,5,5,2016,Catholic,Hilary Clinton
NA,13,3,1,1,2,1,3,4,2,4,2,2,2016,Evangelical,Donald Trump
NA,39,2,2,2,1,2,3,6,4,4,4,4,2016,Mainline,Donald Trump
NA,47,4,2,2,1,2,1,4,4,7,5,1,2016,Evangelical,Donald Trump
NA,NA,3,2,2,2,2,3,4,4,2,4,4,2016,Mainline,NA
NA,26,2,2,1,2,1,4,4,4,1,5,5,2016,Not Religious,Hilary Clinton
NA,NA,3,2,2,2,1,3,4,4,2,4,4,2016,Catholic,NA
NA,28,2,2,1,1,2,3,4,1,1,5,5,2016,Other Christian,Hilary Clinton
1,25,2,2,2,1,1,3,7,1,2,4,4,2016,Mainline,Hilary Clinton
2,49,3,1,1,2,2,3,6,1,6,4,4,2016,Other Religion,Donald Trump
NA,55,4,2,1,2,1,5,4,4,1,5,5,2016,Mainline,Hilary Clinton
NA,NA,3,2,2,1,2,2,7,4,7,3,2,2016,Catholic,NA
NA,39,3,1,1,2,1,5,4,4,1,5,5,2016,Other Christian,Hilary Clinton
NA,55,3,2,2,2,1,4,4,4,6,4,5,2016,Mainline,Hilary Clinton
4,12,3,2,2,1,2,2,4,6,4,5,5,2016,Catholic,Hilary Clinton
1,12,2,2,2,2,1,5,4,4,4,5,5,2016,Catholic,Hilary Clinton
NA,48,2,1,1,2,1,4,4,4,2,5,5,2016,Not Religious,Hilary Clinton
4,NA,3,2,1,2,1,5,6,4,4,5,5,2016,Other Christian,NA
NA,26,3,2,1,1,1,5,4,2,7,3,2,2016,Catholic,Donald Trump
NA,30,3,2,2,1,1,2,4,4,1,3,4,2016,Not Religious,Donald Trump
2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
NA,47,4,2,2,1,1,4,4,4,4,5,3,2016,Mainline,Donald Trump
NA,NA,3,2,2,1,2,3,4,4,4,3,3,2016,Other Christian,NA
NA,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,17,3,2,2,2,2,4,7,1,1,5,5,2016,Mainline,Hilary Clinton
NA,NA,2,2,1,1,2,2,4,6,4,4,2,2016,Mainline,NA
4,8,3,2,2,2,2,5,6,4,6,5,4,2016,Catholic,Gary Johnson
NA,53,5,1,1,2,1,4,7,4,2,4,4,2016,Other Religion,Hilary Clinton
1,12,3,2,2,1,1,2,4,4,4,5,4,2016,Evangelical,Donald Trump
4,23,4,2,2,2,1,3,4,4,4,3,3,2016,Mainline,Donald Trump
4,49,3,2,1,2,1,5,5,2,3,5,4,2016,Other Religion,Hilary Clinton
NA,17,3,1,1,2,1,2,6,4,1,4,4,2016,Mainline,Donald Trump
NA,48,3,2,2,1,2,2,5,3,4,4,4,2016,Evangelical,Donald Trump
NA,NA,3,2,2,1,2,1,7,2,3,5,5,2016,Catholic,NA
NA,39,3,1,1,2,2,3,4,4,4,5,5,2016,Mainline,Hilary Clinton
1,37,3,2,2,2,1,3,4,4,1,5,5,2016,Catholic,Hilary Clinton
NA,NA,3,2,1,1,2,2,7,4,4,3,2,2016,Catholic,NA
NA,NA,4,2,2,1,2,4,7,1,7,4,5,2016,Evangelical,NA
2,24,4,2,1,2,2,5,5,2,2,4,4,2016,Jewish,Hilary Clinton
NA,48,3,2,2,1,2,2,4,2,4,4,2,2016,Not Religious,Donald Trump
1,34,2,NA,2,NA,2,1,2,4,2,5,NA,2016,NA,Hilary Clinton
1,12,3,2,2,1,2,2,6,4,1,4,4,2016,Mainline,Hilary Clinton
4,9,4,1,2,1,1,5,7,1,2,4,4,2016,Other Christian,Donald Trump
2,42,4,1,2,2,1,1,4,4,4,4,3,2016,Mainline,Donald Trump
2,40,1,1,2,2,2,3,7,5,6,5,5,2016,Evangelical,Donald Trump
4,4,3,2,2,1,1,2,6,1,4,3,3,2016,Not Religious,Donald Trump
NA,30,2,2,1,1,1,4,4,2,4,5,NA,2016,NA,Donald Trump
NA,27,5,1,1,2,1,5,4,4,4,5,5,2016,Not Religious,Hilary Clinton
2,37,4,1,2,2,1,3,4,4,6,4,4,2016,Catholic,Hilary Clinton
NA,NA,3,2,2,1,2,2,6,2,4,4,4,2016,Catholic,NA
NA,NA,1,1,2,1,2,1,4,4,4,3,3,2016,Not Religious,NA
2,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,NA,3,2,1,2,1,4,4,4,2,5,5,2016,Evangelical,NA
4,19,4,2,2,1,2,3,6,1,1,4,4,2016,Other Christian,Donald Trump
NA,51,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
1,6,2,2,2,1,2,3,4,2,4,NA,NA,2016,Not Religious,Hilary Clinton
1,NA,3,2,2,2,2,3,4,4,2,4,4,2016,Evangelical,NA
2,35,3,2,2,1,1,3,6,1,4,4,4,2016,Catholic,NA
1,36,3,2,2,2,2,3,4,4,1,5,5,2016,Evangelical,Hilary Clinton
4,12,3,1,1,2,1,5,4,4,1,5,5,2016,Not Religious,Gary Johnson
2,36,3,2,2,2,1,3,6,4,4,4,4,2016,Mainline,Donald Trump
NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
1,6,3,1,2,2,1,3,6,4,4,4,4,2016,Not Religious,Hilary Clinton
1,36,3,2,2,1,1,3,6,2,4,3,2,2016,Catholic,Donald Trump
NA,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
NA,28,4,2,2,1,2,2,7,1,4,NA,2,2016,Evangelical,Donald Trump
1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
NA,48,3,2,1,2,1,2,4,4,6,4,4,2016,Mainline,Donald Trump
4,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Catholic,NA
4,6,2,2,2,2,1,5,6,4,1,4,3,2016,Other Christian,NA
4,8,2,2,1,2,1,4,4,4,4,4,4,2016,Not Religious,Hilary Clinton
1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Religion,NA
4,37,3,2,2,1,2,3,5,1,1,5,4,2016,Other Christian,Hilary Clinton
NA,55,3,1,1,2,1,3,4,2,4,5,5,2016,Mainline,Hilary Clinton
NA,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Evangelical,NA
1,37,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Mainline,NA
NA,NA,3,1,1,1,1,3,4,4,1,4,1,2016,Not Religious,NA
NA,26,3,2,2,2,2,4,4,4,2,4,4,2016,Mainline,Hilary Clinton
1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Not Religious,NA
NA,17,2,2,2,1,1,3,6,2,1,5,4,2016,Catholic,Hilary Clinton
NA,13,2,1,1,2,1,2,4,4,1,5,5,2016,Not Religious,NA
4,22,3,1,1,2,1,3,5,4,6,4,4,2016,Evangelical,Donald Trump
NA,NA,4,2,2,2,2,3,5,2,4,4,4,2016,Catholic,NA
1,37,2,2,1,2,1,5,4,4,2,5,4,2016,Mainline,Hilary Clinton
NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
1,12,3,2,2,1,2,3,7,4,2,3,5,2016,Catholic,Hilary Clinton
4,34,3,2,2,1,2,3,6,4,4,3,3,2016,Catholic,Donald Trump
NA,NA,2,1,1,1,2,3,5,4,4,2,3,2016,Mainline,NA
NA,NA,2,1,2,2,1,2,6,4,4,2,2,2016,Not Religious,NA
NA,NA,4,2,2,1,1,5,6,7,1,1,3,2016,Catholic,Hilary Clinton
4,10,2,1,1,2,1,3,4,4,2,5,4,2016,Mainline,Hilary Clinton
NA,29,3,1,2,2,1,1,4,4,4,1,1,2016,Mainline,Donald Trump
2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Other Christian,NA
1,36,5,2,2,2,2,1,7,1,1,1,1,2016,Evangelical,Hilary Clinton
1,36,4,2,2,2,2,5,6,4,3,3,4,2016,Catholic,NA
NA,NA,1,2,1,2,1,5,7,4,6,5,5,2016,Mainline,NA
NA,NA,5,2,2,1,1,2,4,4,4,3,3,2016,Evangelical,NA
NA,17,2,2,2,1,1,2,4,4,4,3,3,2016,Evangelical,NA
2,36,3,2,1,2,1,3,4,4,4,5,5,2016,Catholic,Donald Trump
NA,NA,2,2,2,2,1,5,5,4,1,5,5,2016,Other Religion,NA
